data_date,ID00187733_RSI7,ID00187733_RSI14,ID00187733_Price_MA5,ID00187733_Price_MA10,ID00187733_Price_MA20,ID00187733_Price_MA40,ID00187733_Price_MA60,ID00187733_MA5_MA20,ID00187733_crossover,ID00187733_BB_pos,ID00187733_MACD,ID00187733_MACD_sig,ID00187733_MACD_hist,ID00187733_Vol14,ID00274662_RSI7,ID00274662_RSI14,ID00274662_Price_MA5,ID00274662_Price_MA10,ID00274662_Price_MA20,ID00274662_Price_MA40,ID00274662_Price_MA60,ID00274662_MA5_MA20,ID00274662_crossover,ID00274662_BB_pos,ID00274662_MACD,ID00274662_MACD_sig,ID00274662_MACD_hist,ID00274662_Vol14,ID00275210_RSI7,ID00275210_RSI14,ID00275210_Price_MA5,ID00275210_Price_MA10,ID00275210_Price_MA20,ID00275210_Price_MA40,ID00275210_Price_MA60,ID00275210_MA5_MA20,ID00275210_crossover,ID00275210_BB_pos,ID00275210_MACD,ID00275210_MACD_sig,ID00275210_MACD_hist,ID00275210_Vol14,ID00275221_RSI7,ID00275221_RSI14,ID00275221_Price_MA5,ID00275221_Price_MA10,ID00275221_Price_MA20,ID00275221_Price_MA40,ID00275221_Price_MA60,ID00275221_MA5_MA20,ID00275221_crossover,ID00275221_BB_pos,ID00275221_MACD,ID00275221_MACD_sig,ID00275221_MACD_hist,ID00275221_Vol14,ID01037437_RSI7,ID01037437_RSI14,ID01037437_Price_MA5,ID01037437_Price_MA10,ID01037437_Price_MA20,ID01037437_Price_MA40,ID01037437_Price_MA60,ID01037437_MA5_MA20,ID01037437_crossover,ID01037437_BB_pos,ID01037437_MACD,ID01037437_MACD_sig,ID01037437_MACD_hist,ID01037437_Vol14,ID01171926_RSI7,ID01171926_RSI14,ID01171926_Price_MA5,ID01171926_Price_MA10,ID01171926_Price_MA20,ID01171926_Price_MA40,ID01171926_Price_MA60,ID01171926_MA5_MA20,ID01171926_crossover,ID01171926_BB_pos,ID01171926_MACD,ID01171926_MACD_sig,ID01171926_MACD_hist,ID01171926_Vol14,ID01975885_RSI7,ID01975885_RSI14,ID01975885_Price_MA5,ID01975885_Price_MA10,ID01975885_Price_MA20,ID01975885_Price_MA40,ID01975885_Price_MA60,ID01975885_MA5_MA20,ID01975885_crossover,ID01975885_BB_pos,ID01975885_MACD,ID01975885_MACD_sig,ID01975885_MACD_hist,ID01975885_Vol14,RE00024786_RSI7,RE00024786_RSI14,RE00024786_Price_MA5,RE00024786_Price_MA10,RE00024786_Price_MA20,RE00024786_Price_MA40,RE00024786_Price_MA60,RE00024786_MA5_MA20,RE00024786_crossover,RE00024786_BB_pos,RE00024786_MACD,RE00024786_MACD_sig,RE00024786_MACD_hist,RE00024786_Vol14
data_date,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_RSI7,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_RSI14,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_P/MA5,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_P/MA10,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_P/MA20,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_P/MA40,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_P/MA60,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_MA5_MA20,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_金叉死叉,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_BB位置,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_MACD,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_MACD信号,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_MACD柱,我的钢铁网普钢价格指数：绝对价格指数：普钢（日度）_波动率14日,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_RSI7,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_RSI14,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_P/MA5,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_P/MA10,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_P/MA20,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_P/MA40,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_P/MA60,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_MA5_MA20,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_金叉死叉,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_BB位置,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_MACD,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_MACD信号,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_MACD柱,纽曼块：62%Fe：澳大利亚联邦产区：品牌价格：青岛港（_波动率14日,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_RSI7,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_RSI14,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_P/MA5,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_P/MA10,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_P/MA20,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_P/MA40,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_P/MA60,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_MA5_MA20,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_金叉死叉,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_BB位置,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_MACD,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_MACD信号,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_MACD柱,金布巴粉：60.3%Fe：澳大利亚联邦产区：品牌价格：青_波动率14日,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_RSI7,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_RSI14,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_P/MA5,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_P/MA10,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_P/MA20,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_P/MA40,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_P/MA60,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_MA5_MA20,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_金叉死叉,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_BB位置,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_MACD,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_MACD信号,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_MACD柱,纽曼粉：61.2%Fe：澳大利亚联邦产区：品牌价格：青岛_波动率14日,PB粉：即期合约：现货落地利润（日度）_RSI7,PB粉：即期合约：现货落地利润（日度）_RSI14,PB粉：即期合约：现货落地利润（日度）_P/MA5,PB粉：即期合约：现货落地利润（日度）_P/MA10,PB粉：即期合约：现货落地利润（日度）_P/MA20,PB粉：即期合约：现货落地利润（日度）_P/MA40,PB粉：即期合约：现货落地利润（日度）_P/MA60,PB粉：即期合约：现货落地利润（日度）_MA5_MA20,PB粉：即期合约：现货落地利润（日度）_金叉死叉,PB粉：即期合约：现货落地利润（日度）_BB位置,PB粉：即期合约：现货落地利润（日度）_MACD,PB粉：即期合约：现货落地利润（日度）_MACD信号,PB粉：即期合约：现货落地利润（日度）_MACD柱,PB粉：即期合约：现货落地利润（日度）_波动率14日,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_RSI7,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_RSI14,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_P/MA5,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_P/MA10,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_P/MA20,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_P/MA40,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_P/MA60,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_MA5_MA20,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_金叉死叉,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_BB位置,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_MACD,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_MACD信号,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_MACD柱,乌克兰精粉：65%Fe：品牌价格：青岛港（日度）_波动率14日,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_RSI7,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_RSI14,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_P/MA5,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_P/MA10,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_P/MA20,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_P/MA40,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_P/MA60,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_MA5_MA20,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_金叉死叉,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_BB位置,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_MACD,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_MACD信号,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_MACD柱,我的钢铁网：热轧板卷：高炉：现金利润：中华人民共和国（日_波动率14日,PB块：即期合约：现货落地利润（日度）_RSI7,PB块：即期合约：现货落地利润（日度）_RSI14,PB块：即期合约：现货落地利润（日度）_P/MA5,PB块：即期合约：现货落地利润（日度）_P/MA10,PB块：即期合约：现货落地利润（日度）_P/MA20,PB块：即期合约：现货落地利润（日度）_P/MA40,PB块：即期合约：现货落地利润（日度）_P/MA60,PB块：即期合约：现货落地利润（日度）_MA5_MA20,PB块：即期合约：现货落地利润（日度）_金叉死叉,PB块：即期合约：现货落地利润（日度）_BB位置,PB块：即期合约：现货落地利润（日度）_MACD,PB块：即期合约：现货落地利润（日度）_MACD信号,PB块：即期合约：现货落地利润（日度）_MACD柱,PB块：即期合约：现货落地利润（日度）_波动率14日
2015/12/25,,,,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,
2015/12/26,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,
2015/12/27,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,1.000000,,,,,,0.000000,,0.000000,0.000000,0.000000,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,
2015/12/28,,,1.000543,,,,,,0.000000,,0.118063,0.023613,0.094450,,,,1.013559,,,,,,0.000000,,0.063818,0.012764,0.051054,,,,1.011827,,,,,,0.000000,,0.047863,0.009573,0.038291,,,,1.011002,,,,,,0.000000,,0.047863,0.009573,0.038291,,,,0.889456,,,,,,0.000000,,-0.207407,-0.041481,-0.165926,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,
2015/12/29,,,1.002713,1.002713,,,,,0.000000,,0.674288,0.153748,0.520540,,,,1.035834,1.035834,,,,,0.000000,,0.224771,0.055165,0.169606,,,,1.030256,1.030256,,,,,0.000000,,0.164590,0.040576,0.124014,,,,1.028162,1.028162,,,,,0.000000,,0.164590,0.040576,0.124014,,,,0.825840,0.825840,,,,,0.000000,,-0.505548,-0.134295,-0.371253,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,
2015/12/30,,,1.008292,1.008821,,,,,0.000000,,2.390696,0.601137,1.789558,,,,1.046768,1.051718,,,,,0.000000,,0.444039,0.132940,0.311099,,,,1.044239,1.048644,,,,,0.000000,,0.341915,0.100844,0.241072,,,,1.041217,1.045309,,,,,0.000000,,0.341915,0.100844,0.241072,,,,0.737547,0.716399,,,,,0.000000,,-0.932803,-0.293996,-0.638807,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,
2015/12/31,,,1.010586,1.012484,,,,,0.000000,,4.652732,1.411456,3.241276,,,,1.036466,1.049615,,,,,0.000000,,0.634701,0.233292,0.401409,,,,1.031947,1.043590,,,,,0.000000,,0.484927,0.177660,0.307266,,,,1.029794,1.040621,,,,,0.000000,,0.484927,0.177660,0.307266,,,,0.765008,0.703870,,,,,0.000000,,-1.315150,-0.498227,-0.816923,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.000000,,,,,
2016/1/1,100.000000,,1.007131,1.010907,,,,,0.000000,,6.371961,2.403557,3.968404,0.003195,100.000000,,1.020081,1.043146,,,,,0.000000,,0.776848,0.342003,0.434845,0.013324,100.000000,,1.017500,1.037934,,,,,0.000000,,0.591446,0.260418,0.331029,0.012675,100.000000,,1.016336,1.035364,,,,,0.000000,,0.591446,0.260418,0.331029,0.011810,0.000000,,0.857440,0.730926,,,,,0.000000,,-1.599723,-0.718526,-0.881197,0.074679,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,
2016/1/2,100.000000,,1.003844,1.009683,,,,,0.000000,,7.646320,3.452110,4.194210,0.003082,100.000000,,1.007596,1.038169,,,,,0.000000,,0.879363,0.449475,0.429888,0.013006,100.000000,,1.006429,1.033578,,,,,0.000000,,0.668162,0.341966,0.326195,0.012287,100.000000,,1.006006,1.031312,,,,,0.000000,,0.668162,0.341966,0.326195,0.011448,0.000000,,0.931262,0.753452,,,,,0.000000,,-1.804448,-0.935711,-0.868737,0.073525,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,
2016/1/3,100.000000,,1.001140,1.008706,1.008706,,,1.007558,0.000000,0.765021,8.557611,4.473210,4.084402,0.002971,100.000000,,1.001258,1.034221,1.034221,,,1.032922,0.000000,0.728664,0.949660,0.549512,0.400148,0.012633,100.000000,,1.000492,1.030119,1.030119,,,1.029613,0.000000,0.725613,0.720652,0.417704,0.302948,0.011880,100.000000,,1.000459,1.028093,1.028093,,,1.027620,0.000000,0.725613,0.720652,0.417704,0.302948,0.011068,0.000000,,0.986576,0.772498,0.772498,,,0.783009,0.000000,0.271068,-1.944282,-1.137425,-0.806857,0.071804,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,
2016/1/4,100.000000,,1.015992,1.025121,1.026250,,,1.010097,0.000000,1.062346,12.504549,6.079478,6.425071,0.006390,100.000000,,1.000000,1.025999,1.031014,,,1.031014,0.000000,0.710411,0.993914,0.638392,0.355521,0.012251,100.000000,,1.000000,1.022870,1.027306,,,1.027306,0.000000,0.707819,0.753564,0.484876,0.268689,0.011483,100.000000,,1.000000,1.021341,1.025474,,,1.025474,0.000000,0.707819,0.753564,0.484876,0.268689,0.010699,59.759190,,1.465744,1.286034,1.249521,,,0.852482,0.000000,0.755391,-1.467692,-1.203478,-0.264214,0.235694,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,
2016/1/5,100.000000,,1.016881,1.026929,1.029741,,,1.012646,0.000000,1.012032,16.490616,8.161705,8.328910,0.006105,76.897911,,0.989922,1.006403,1.016529,,,1.026878,0.000000,0.616514,0.969396,0.704593,0.264802,0.013196,75.141327,,0.990148,1.004498,1.013445,,,1.023529,0.000000,0.606484,0.730877,0.534076,0.196801,0.012379,68.345421,,0.987100,1.000000,1.008235,,,1.021412,0.000000,0.570240,0.714922,0.530885,0.184037,0.012258,71.955299,,1.538089,1.560458,1.489688,,,0.968532,0.000000,0.952187,-0.725775,-1.107938,0.382162,0.234229,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,
2016/1/6,100.000000,,1.011916,1.022854,1.027754,,,1.015651,0.000000,0.928714,19.491089,10.427582,9.063506,0.005911,65.185242,,0.985663,0.992148,1.007293,,,1.021944,0.000000,0.553613,0.907230,0.745120,0.162110,0.013284,60.990627,,0.984661,0.989804,1.003102,,,1.018728,0.000000,0.525654,0.672864,0.561833,0.111030,0.012611,56.435753,,0.982866,0.986750,0.998914,,,1.016327,0.000000,0.490326,0.644591,0.553626,0.090965,0.012364,63.234695,,1.250000,1.417699,1.335858,,,1.068686,1.000000,0.809364,-0.273439,-0.941038,0.667599,0.225776,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,
2016/1/7,91.640518,,1.004880,1.016519,1.023668,,,1.018697,0.000000,0.849085,21.252016,12.592468,8.659547,0.005884,65.185242,,0.989837,0.988163,1.006768,,,1.017105,0.000000,0.551724,0.848186,0.765734,0.082452,0.012796,56.348080,,0.986073,0.983261,0.999370,,,1.013485,0.000000,0.494576,0.607778,0.571022,0.036756,0.012273,52.438011,,0.985096,0.981097,0.995712,,,1.010778,0.000000,0.460306,0.570177,0.556936,0.013240,0.011997,59.516331,,1.084543,1.327994,1.260530,,,1.162269,0.000000,0.744573,0.023446,-0.748141,0.771587,0.216913,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,,100.000000,,,,,,,,0.000000,,,,,
2016/1/8,82.198036,90.049553,0.998036,1.010386,1.019629,,,1.021635,0.000000,0.785450,21.956308,14.465237,7.491073,0.005858,53.991814,72.549019,0.987220,0.979501,0.998277,,,1.011200,0.000000,0.486338,0.760352,0.764657,-0.004305,0.012791,45.559032,65.882355,0.983216,0.973945,0.989995,,,1.006894,0.000000,0.411131,0.517950,0.560408,-0.042458,0.012342,42.968529,62.921349,0.983337,0.972835,0.987199,,,1.003927,0.000000,0.378243,0.473468,0.540243,-0.066774,0.011993,62.682739,55.298309,1.024282,1.331144,1.292952,,,1.262302,0.000000,0.777416,0.330766,-0.532360,0.863126,0.208509,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/9,82.198036,90.049553,0.997682,1.007639,1.018379,,,1.020745,0.000000,0.765649,22.257893,16.023767,6.234124,0.005858,53.991814,72.549019,0.993143,0.981784,0.998384,,,1.005277,0.000000,0.486744,0.682871,0.748300,-0.065429,0.012791,45.559032,65.882355,0.990411,0.977219,0.990614,,,1.000205,0.000000,0.414123,0.441669,0.536660,-0.094991,0.012342,42.968529,62.921349,0.991012,0.976349,0.987989,,,0.996949,-1.000000,0.382774,0.392304,0.510655,-0.118351,0.011993,62.682739,55.298309,0.995953,1.256611,1.269705,,,1.274865,0.000000,0.758749,0.567775,-0.312333,0.880108,0.208509,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/10,82.198036,90.049553,0.998547,1.005470,1.017279,,,1.018760,0.000000,0.749534,22.240524,17.267118,4.973404,0.005858,53.991814,72.549019,0.996560,0.984704,0.998479,,,1.001926,0.000000,0.487116,0.614384,0.721517,-0.107133,0.012791,45.559032,65.882355,0.995183,0.980760,0.991162,,,0.995960,-1.000000,0.416832,0.376872,0.504702,-0.127831,0.012342,42.968529,62.921349,0.995486,0.980117,0.988688,,,0.993171,0.000000,0.386829,0.324243,0.473373,-0.149130,0.011993,62.682739,55.298309,1.010956,1.185003,1.249876,,,1.236331,0.000000,0.743466,0.746995,-0.100467,0.847462,0.208509,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/11,65.673904,81.613991,0.996346,0.999762,1.012536,,,1.016250,0.000000,0.683584,21.307365,18.075169,3.232197,0.006110,32.105473,58.277115,0.980965,0.968396,0.978191,,,0.997172,-1.000000,0.313105,0.473953,0.672004,-0.198051,0.013715,25.883993,50.918571,0.977511,0.961659,0.967742,,,0.990006,0.000000,0.201857,0.242038,0.452169,-0.210132,0.013782,25.026768,49.131634,0.978937,0.962693,0.966967,,,0.987772,0.000000,0.178056,0.187452,0.416188,-0.228737,0.013229,75.522514,63.382301,1.158112,1.308272,1.450455,,,1.252430,0.000000,0.921566,1.195592,0.158744,1.036847,0.207075,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/12,54.793060,75.191292,0.994971,0.995010,1.008669,,,1.013767,0.000000,0.629665,19.769451,18.414024,1.355426,0.006301,26.998222,53.724438,0.979943,0.965628,0.971118,,,0.990994,0.000000,0.253110,0.326619,0.602927,-0.276308,0.010758,19.875587,44.402111,0.972115,0.953889,0.954946,,,0.982339,0.000000,0.105095,0.085777,0.378891,-0.293114,0.012042,19.366228,43.037155,0.973900,0.955882,0.955155,,,0.980752,0.000000,0.088554,0.030279,0.339007,-0.308727,0.011579,80.334496,67.268120,1.189869,1.322128,1.544706,,,1.298215,0.000000,0.979136,1.726480,0.472292,1.254189,0.202220,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/13,46.785778,69.942787,0.994052,0.990945,1.005392,1.005392,,1.011408,0.000000,0.582627,17.839867,18.299192,-0.459327,0.006191,21.119003,47.704350,0.975368,0.959749,0.960165,0.960165,,0.984412,0.000000,0.168333,0.159600,0.514262,-0.354661,0.007563,15.640018,39.023758,0.967616,0.947449,0.942568,0.942568,,0.974114,0.000000,0.036139,-0.085490,0.286015,-0.371505,0.008472,15.322888,37.965504,0.969712,0.950329,0.943721,0.943721,,0.973198,0.000000,0.026531,-0.141070,0.242991,-0.384061,0.008259,83.559776,70.182838,1.192191,1.305868,1.609526,1.609526,,1.350057,0.000000,1.001631,2.287871,0.835408,1.452464,0.189803,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/14,43.614227,67.769951,0.995080,0.990647,1.002763,1.003919,,1.007721,0.000000,0.544876,15.911789,17.821712,-1.909923,0.006082,37.099354,53.335560,0.994689,0.978663,0.972207,0.974400,,0.977398,0.000000,0.257941,0.074790,0.426367,-0.351577,0.008557,38.554886,49.002399,0.997896,0.977337,0.965403,0.967055,,0.967438,0.000000,0.219863,-0.146905,0.199431,-0.346336,0.011655,33.002182,45.463417,0.993109,0.973345,0.959629,0.961041,,0.966288,0.000000,0.167213,-0.221858,0.150022,-0.371879,0.010059,38.145252,43.954914,0.690021,0.733568,0.902953,0.902253,,1.308588,0.000000,0.420801,1.674171,1.003160,0.671011,0.233918,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/15,48.524200,69.019989,0.998603,0.993587,1.002872,1.005208,,1.004274,0.000000,0.550209,14.476738,17.152718,-2.675980,0.006081,43.747116,55.892960,1.006226,0.989287,0.977427,0.981755,,0.971379,0.000000,0.290654,0.031422,0.347378,-0.315956,0.008989,44.425480,51.832047,1.011102,0.990035,0.972602,0.975822,,0.961922,0.000000,0.274519,-0.169416,0.125661,-0.295078,0.012095,39.773048,48.554073,1.006686,0.985813,0.966879,0.969589,,0.960457,0.000000,0.228188,-0.258693,0.068279,-0.326972,0.010549,34.741699,41.381771,0.640381,0.667697,0.801349,0.799327,,1.251363,0.000000,0.341479,1.015526,1.005633,0.009893,0.238364,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/16,48.524200,69.019989,0.999816,0.995051,1.001447,1.004981,,1.001632,0.000000,0.527929,13.187433,16.359661,-3.172227,0.006081,43.747116,55.892960,1.006674,0.992542,0.976162,0.982535,,0.969690,0.000000,0.261868,-0.002913,0.277320,-0.280233,0.008989,44.425480,51.832047,1.011102,0.994023,0.972169,0.976849,,0.961494,0.000000,0.267033,-0.185122,0.063505,-0.248627,0.012095,39.773048,48.554073,1.007935,0.990135,0.966994,0.970872,,0.959382,0.000000,0.230321,-0.284605,-0.002298,-0.282307,0.010549,34.741699,41.381771,0.706220,0.687759,0.810527,0.806363,,1.147697,0.000000,0.351942,0.487921,0.902091,-0.414170,0.238364,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
2016/1/17,48.524200,69.019989,1.000358,0.996302,1.000062,1.004772,,0.999704,-1.000000,0.501370,12.027010,15.493131,-3.466120,0.006081,43.747116,55.892960,1.005332,0.995819,0.975741,0.983250,,0.970566,0.000000,0.252411,-0.029781,0.215900,-0.245681,0.008989,44.425480,51.832047,1.007905,0.997653,0.972478,0.977792,,0.964851,0.000000,0.271779,-0.195318,0.011740,-0.207058,0.012095,39.773048,48.554073,1.006188,0.994131,0.967800,0.972052,,0.961847,0.000000,0.242898,-0.301663,-0.062171,-0.239492,0.010549,34.741699,41.381771,0.808757,0.706395,0.813834,0.812922,,1.006278,0.000000,0.355999,0.068995,0.735472,-0.666477,0.238364,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,,100.000000,100.000000,,,,,,,0.000000,,,,,
